Brain_id	well_id	batch_id	slab_num	slab_type	sample_ontology_id	sample_name	tissue_class	coarse_tissue_class	MNI_x	MNI_y	MNI_z	network_name
br2_H0351.2002	4619	275-201	6	CX	4902	"inferior rostral gyrus, Right"	inferior rostral gyrus	inferior rostral gyrus	5.200	38.800	-13.700	Z_restOfBrain
br2_H0351.2002	4626	275-201	6	CX	4046	"inferior frontal gyrus, orbital part, Right"	"inferior frontal gyrus, orbital part"	"inferior frontal gyrus, orbital part"	47.700	40.900	-6.700	Z_restOfBrain
br2_H0351.2002	4651	275-201	6	CX	4060	"lateral orbital gyrus, Left"	lateral orbital gyrus	lateral orbital gyrus	-23.900	36.200	-13.600	Z_restOfBrain
br2_H0351.2002	4633	275-201	6	CX	4027	"superior frontal gyrus, Right, lateral bank of gyrus"	"superior frontal gyrus, lateral bank of gyrus"	superior frontal gyrus	22.700	42.900	34.300	Z_restOfBrain
br2_H0351.2002	4594	275-201	4	CX	4031	"middle frontal gyrus, Left, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	-38.800	48.700	10.000	Z_restOfBrain
br2_H0351.2002	4565	275-201	10	CX	4274	"Short Insular Gyri, Right"	Short Insular Gyri	Short Insular Gyri	35.700	9.500	9.100	Z_restOfBrain
br2_H0351.2002	4579	275-201	4	CX	4026	"superior frontal gyrus, Right, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	12.700	52.800	8.600	Z_restOfBrain
br2_H0351.2002	4539	275-201	4	CX	4049	"gyrus rectus, Right"	gyrus rectus	gyrus rectus	9.600	52.900	-19.700	Z_restOfBrain
br2_H0351.2002	4537	275-201	2	CX	4027	"superior frontal gyrus, Right, lateral bank of gyrus"	"superior frontal gyrus, lateral bank of gyrus"	superior frontal gyrus	18.100	67.400	15.600	Z_restOfBrain
br2_H0351.2002	4563	275-201	4	CX	4051	"medial orbital gyrus, Left"	medial orbital gyrus	medial orbital gyrus	-19.600	51.600	-11.400	Z_restOfBrain
br2_H0351.2002	4571	275-201	4	CX	4052	"medial orbital gyrus, Right"	medial orbital gyrus	medial orbital gyrus	11.800	53.000	-19.700	Z_restOfBrain
br2_H0351.2002	4523	275-201	4	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	39.600	54.500	10.900	Z_restOfBrain
br2_H0351.2002	4531	275-201	4	CX	4046	"inferior frontal gyrus, orbital part, Right"	"inferior frontal gyrus, orbital part"	"inferior frontal gyrus, orbital part"	33.000	53.700	-9.100	Z_restOfBrain
br2_H0351.2002	4515	275-201	4	CX	4061	"lateral orbital gyrus, Right"	lateral orbital gyrus	lateral orbital gyrus	25.200	54.600	-9.200	Z_restOfBrain
br2_H0351.2002	4569	275-201	2	CX	4024	"superior frontal gyrus, Left, lateral bank of gyrus"	"superior frontal gyrus, lateral bank of gyrus"	superior frontal gyrus	-21.100	65.600	14.500	Z_restOfBrain
br2_H0351.2002	4529	275-201	2	CX	4033	"middle frontal gyrus, Right, superior bank of gyrus"	"middle frontal gyrus, superior bank of gyrus"	middle frontal gyrus	21.500	67.400	14.400	Z_restOfBrain
br2_H0351.2002	4521	275-201	2	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	20.500	67.900	-3.300	Z_restOfBrain
br2_H0351.2002	4513	275-201	2	CX	4894	"frontal pole, Right, superior aspect"	"frontal pole, superior aspect"	frontal pole	21.600	67.800	-6.900	Z_restOfBrain
br2_H0351.2002	4545	275-201	2	CX	4894	"frontal pole, Right, superior aspect"	"frontal pole, superior aspect"	frontal pole	25.000	67.800	-6.900	Z_restOfBrain
br2_H0351.2002	4526	275-201	9	CX	4288	"Putamen, Left"	Putamen	Putamen	-21.500	20.200	-1.500	Z_restOfBrain
br2_H0351.2002	4605	275-201	9	CX	4289	"Putamen, Right"	Putamen	Putamen	19.900	20.900	-1.400	Z_restOfBrain
br2_H0351.2002	4630	275-201	12	CX	4146	"middle temporal gyrus, Right, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	50.700	-6.800	-27.200	Z_restOfBrain
br2_H0351.2002	4638	275-201	12	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	41.900	-8.400	-36.500	Z_restOfBrain
br2_H0351.2002	4654	275-201	12	CX	4155	"inferior temporal gyrus, Right, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	49.600	-7.000	-30.700	Z_restOfBrain
br2_H0351.2002	4701	275-201	12	CX	4145	"middle temporal gyrus, Right, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	54.000	-6.500	-20.100	Z_restOfBrain
br2_H0351.2002	4676	275-201	8	CX	4058	"posterior orbital gyrus, Right"	posterior orbital gyrus	posterior orbital gyrus	21.100	24.700	-19.500	Z_restOfBrain
br2_H0351.2002	4660	275-201	8	CX	4042	"inferior frontal gyrus, opercular part, Left"	"inferior frontal gyrus, opercular part"	"inferior frontal gyrus, opercular part"	-56.500	19.500	28.000	Z_restOfBrain
br2_H0351.2002	5113	275-205	12	CX	4270	"Long Insular Gyri, Left"	Long Insular Gyri	Long Insular Gyri	-35.800	-15.700	13.500	Z_restOfBrain
br2_H0351.2002	4618	275-202	6	CX	4040	"Inferior frontal gyrus, triangular part, Right"	"Inferior frontal gyrus, triangular part"	"Inferior frontal gyrus, triangular part"	48.800	41.000	-4.400	Z_restOfBrain
br2_H0351.2002	8365	275-213	8	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	40.900	27.600	24.000	Z_restOfBrain
br2_H0351.2002	8373	275-213	14	CX	4226	"Cingulate gyrus, frontal part, Right, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	7.700	-6.500	36.400	Z_restOfBrain
br2_H0351.2002	5109	275-205	16	CX	4155	"inferior temporal gyrus, Right, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	64.500	-37.000	-19.700	Z_restOfBrain
br2_H0351.2002	5125	275-205	16	CX	4163	"fusiform gyrus, Right, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	27.500	-37.600	-20.900	Z_restOfBrain
br2_H0351.2002	5210	275-207	12	CX	4158	"fusiform gyrus, Left, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	-37.700	-11.700	-30.500	Z_restOfBrain
br2_H0351.2002	4913	275-203	2	CX	4891	"frontal pole, Left, inferior aspect"	"frontal pole, inferior aspect"	frontal pole	-8.500	63.800	-12.500	Z_restOfBrain
br2_H0351.2002	4873	275-202	12	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	42.200	-0.100	46.500	Z_restOfBrain
br2_H0351.2002	4897	275-203	18	CX	4073	"paracentral lobule, anterior part, Left, superior bank of gyrus"	"paracentral lobule, anterior part, superior bank of gyrus"	"paracentral lobule, anterior part"	-1.200	-35.300	63.800	Z_restOfBrain
br2_H0351.2002	4803	275-203	18	CX	4088	"postcentral gyrus, Left, superior lateral aspect of gyrus"	"postcentral gyrus, superior lateral aspect of gyrus"	postcentral gyrus	-4.600	-37.100	76.900	Z_restOfBrain
br2_H0351.2002	4811	275-203	18	CX	4101	"supraparietal lobule, Right, superior bank of gyrus"	"supraparietal lobule, superior bank of gyrus"	supraparietal lobule	13.300	-39.900	80.800	Z_restOfBrain
br2_H0351.2002	4819	275-203	18	CX	4124	"precuneus, Right,  inferior lateral bank of gyrus"	"precuneus,  inferior lateral bank of gyrus"	precuneus	13.600	-38.000	41.600	Z_restOfBrain
br2_H0351.2002	4827	275-203	18	CX	4230	"Cingulate gyrus, parietal part, Left, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	-7.700	-34.000	41.200	Z_restOfBrain
br2_H0351.2002	4835	275-203	18	CX	4233	"Cingulate gyrus, parietal part, Right, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	12.500	-38.100	39.300	Z_restOfBrain
br2_H0351.2002	4843	275-203	18	CX	4234	"Cingulate gyrus, parietal part, Right, inferior bank of gyrus"	"Cingulate gyrus, parietal part, inferior bank of gyrus"	"Cingulate gyrus, parietal part"	10.300	-38.200	35.800	Z_restOfBrain
br2_H0351.2002	4859	275-203	18	CX	4240	"Cingulate gyrus, retrosplenial part, Right, superior bank of gyrus"	"Cingulate gyrus, retrosplenial part, superior bank of gyrus"	"Cingulate gyrus, retrosplenial part"	8.100	-38.300	33.400	Z_restOfBrain
br2_H0351.2002	4813	275-203	18	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-63.100	-60.400	-0.200	Z_restOfBrain
br2_H0351.2002	4821	275-203	18	CX	4200	"occipito-temporal gyrus, Left, superior bank of gyrus"	"occipito-temporal gyrus, superior bank of gyrus"	occipito-temporal gyrus	-31.700	-60.000	-4.900	Z_restOfBrain
br2_H0351.2002	4829	275-203	18	CX	4201	"occipito-temporal gyrus, Left, inferior bank of gyrus"	"occipito-temporal gyrus, inferior bank of gyrus"	occipito-temporal gyrus	-45.100	-60.500	-13.100	Z_restOfBrain
br2_H0351.2002	4837	275-203	18	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-64.300	-59.200	2.100	Z_restOfBrain
br2_H0351.2002	4868	275-203	18	CX	4146	"middle temporal gyrus, Right, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	58.000	-54.500	-15.700	Z_restOfBrain
br2_H0351.2002	4876	275-203	18	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	46.800	-54.700	-16.900	Z_restOfBrain
br2_H0351.2002	4884	275-203	18	CX	4196	"lingual gyrus, Right, peristriate"	"lingual gyrus, peristriate"	lingual gyrus	26.500	-52.500	-6.600	Z_restOfBrain
br2_H0351.2002	4892	275-203	18	CX	4204	"occipito-temporal gyrus, Right, inferior bank of gyrus"	"occipito-temporal gyrus, inferior bank of gyrus"	occipito-temporal gyrus	29.900	-52.500	-8.900	Z_restOfBrain
br2_H0351.2002	4820	275-203	18	CX	4193	"lingual gyrus, Left, peristriate"	"lingual gyrus, peristriate"	lingual gyrus	-18.400	-54.200	-3.000	Z_restOfBrain
br2_H0351.2002	4828	275-203	18	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-10.600	-48.600	-1.100	Z_restOfBrain
br2_H0351.2002	4836	275-203	18	CX	4238	"Cingulate gyrus, retrosplenial part, Left, inferior bank of gyrus"	"Cingulate gyrus, retrosplenial part, inferior bank of gyrus"	"Cingulate gyrus, retrosplenial part"	-10.600	-46.300	-0.100	Z_restOfBrain
br2_H0351.2002	4891	275-203	18	CX	4117	"angular gyrus, Right, inferior bank of gyrus"	"angular gyrus, inferior bank of gyrus"	angular gyrus	64.300	-50.600	30.000	Z_restOfBrain
br2_H0351.2002	4875	275-203	18	CX	4089	"postcentral gyrus, Left, inferior lateral aspect of gyrus"	"postcentral gyrus, inferior lateral aspect of gyrus"	postcentral gyrus	-33.600	-44.500	66.900	Z_restOfBrain
br2_H0351.2002	4921	275-203	10	CX	4067	"paraterminal gyrus, Right"	paraterminal gyrus	paraterminal gyrus	3.200	8.700	3.200	Z_restOfBrain
br2_H0351.2002	4929	275-203	10	CX	4069	"parolfactory gyri, Left"	parolfactory gyri	parolfactory gyri	-3.500	5.600	10.500	Z_restOfBrain
br2_H0351.2002	4948	275-203	14	CX	4013	"precentral gyrus, Left, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	-19.400	-10.400	65.000	Z_restOfBrain
br2_H0351.2002	4938	275-203	13	CX	4288	"Putamen, Left"	Putamen	Putamen	-25.600	-17.900	7.900	Z_restOfBrain
br2_H0351.2002	4978	275-203	14	CX	4015	"precentral gyrus, Left, bank of the central sulcus"	"precentral gyrus, bank of the central sulcus"	precentral gyrus	-38.300	-15.500	51.300	Z_restOfBrain
br2_H0351.2002	4899	275-203	14	CX	4088	"postcentral gyrus, Left, superior lateral aspect of gyrus"	"postcentral gyrus, superior lateral aspect of gyrus"	postcentral gyrus	-50.700	-17.700	58.500	Z_restOfBrain
br2_H0351.2002	4907	275-203	14	CX	4093	"postcentral gyrus, Right, superior lateral aspect of gyrus"	"postcentral gyrus, superior lateral aspect of gyrus"	postcentral gyrus	61.500	-17.300	47.000	Z_restOfBrain
br2_H0351.2002	4906	275-203	11	CX	4288	"Putamen, Left"	Putamen	Putamen	-29.200	-1.600	6.400	Z_restOfBrain
br2_H0351.2002	4931	275-203	14	CX	4154	"inferior temporal gyrus, Right, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	65.400	-18.300	-17.800	Z_restOfBrain
br2_H0351.2002	4980	275-203	20	CX	4101	"supraparietal lobule, Right, superior bank of gyrus"	"supraparietal lobule, superior bank of gyrus"	supraparietal lobule	33.800	-53.200	66.700	Z_restOfBrain
br2_H0351.2002	4939	275-203	14	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-68.100	-24.200	3.600	Z_restOfBrain
br2_H0351.2002	4947	275-203	14	CX	4136	"superior temporal gyrus, Left, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	-54.600	-26.400	-2.100	Z_restOfBrain
br2_H0351.2002	4963	275-203	14	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-57.700	-31.600	-26.400	Z_restOfBrain
br2_H0351.2002	4971	275-203	14	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-51.000	-30.200	-19.400	Z_restOfBrain
br2_H0351.2002	4901	275-203	20	CX	4098	"supraparietal lobule, Left, superior bank of gyrus"	"supraparietal lobule, superior bank of gyrus"	supraparietal lobule	-10.000	-54.800	75.000	Z_restOfBrain
br2_H0351.2002	4964	275-203	14	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	43.000	-19.000	-26.100	Z_restOfBrain
br2_H0351.2002	4987	275-203	14	CX	4074	"paracentral lobule, anterior part, Left, inferior bank of gyrus"	"paracentral lobule, anterior part, inferior bank of gyrus"	"paracentral lobule, anterior part"	-10.200	-10.000	37.900	Z_restOfBrain
br2_H0351.2002	4900	275-203	14	CX	4076	"paracentral lobule, anterior part, Right, superior bank of gyrus"	"paracentral lobule, anterior part, superior bank of gyrus"	"paracentral lobule, anterior part"	5.300	-14.200	69.000	Z_restOfBrain
br2_H0351.2002	4908	275-203	14	CX	4077	"paracentral lobule, anterior part, Right, inferior bank of gyrus"	"paracentral lobule, anterior part, inferior bank of gyrus"	"paracentral lobule, anterior part"	8.700	-7.400	41.200	Z_restOfBrain
br2_H0351.2002	4916	275-203	14	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-4.600	-9.900	37.900	Z_restOfBrain
br2_H0351.2002	4924	275-203	14	CX	4224	"Cingulate gyrus, frontal part, Left, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	-0.100	-10.100	29.600	Z_restOfBrain
br2_H0351.2002	4932	275-203	14	CX	4226	"Cingulate gyrus, frontal part, Right, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	8.800	-6.500	36.400	Z_restOfBrain
br2_H0351.2002	4940	275-203	14	CX	4227	"Cingulate gyrus, frontal part, Right, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	4.300	-6.800	29.400	Z_restOfBrain
br2_H0351.2002	4956	275-203	14	CX	4014	"precentral gyrus, Left, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	-28.400	-8.500	58.900	Z_restOfBrain
br2_H0351.2002	4972	275-203	14	CX	4162	"fusiform gyrus, Right, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	39.700	-19.100	-28.400	Z_restOfBrain
br2_H0351.2002	4686	275-202	12	CX	4136	"superior temporal gyrus, Left, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	-49.100	-14.500	-9.000	Z_restOfBrain
br2_H0351.2002	4694	275-202	12	CX	4142	"middle temporal gyrus, Left, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	-51.300	-14.600	-12.600	Z_restOfBrain
br2_H0351.2002	4622	275-202	12	CX	4145	"middle temporal gyrus, Right, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	57.400	-6.400	-17.700	Z_restOfBrain
br2_H0351.2002	4637	275-202	8	CX	4903	"temporal pole, Left, superior aspect"	"temporal pole, superior aspect"	temporal pole	-41.600	19.200	-20.300	Z_restOfBrain
br2_H0351.2002	5193	275-207	18	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	47.900	-54.700	-16.900	Z_restOfBrain
br2_H0351.2002	5140	275-207	16	CX	4139	"superior temporal gyrus, Right, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	48.600	-36.400	6.200	Z_restOfBrain
br2_H0351.2002	5175	275-207	24	CX	4210	"inferior occipital gyrus, Right, superior bank of gyrus"	"inferior occipital gyrus, superior bank of gyrus"	inferior occipital gyrus	37.000	-93.400	9.000	Z_restOfBrain
br2_H0351.2002	5183	275-207	24	CX	4218	"superior occipital gyrus, Right, inferior bank of gyrus"	"superior occipital gyrus, inferior bank of gyrus"	superior occipital gyrus	35.800	-92.200	11.200	Z_restOfBrain
br2_H0351.2002	5120	275-207	24	CX	4197	"lingual gyrus, Right, striate"	"lingual gyrus, striate"	lingual gyrus	0.100	-95.400	0.800	Z_restOfBrain
br2_H0351.2002	5128	275-207	24	CX	4211	"inferior occipital gyrus, Right, inferior bank of gyrus"	"inferior occipital gyrus, inferior bank of gyrus"	inferior occipital gyrus	18.100	-95.400	-8.600	Z_restOfBrain
br2_H0351.2002	5107	275-207	16	CX	4073	"paracentral lobule, anterior part, Left, superior bank of gyrus"	"paracentral lobule, anterior part, superior bank of gyrus"	"paracentral lobule, anterior part"	-3.500	-26.500	66.500	Z_restOfBrain
br2_H0351.2002	5123	275-207	16	CX	4076	"paracentral lobule, anterior part, Right, superior bank of gyrus"	"paracentral lobule, anterior part, superior bank of gyrus"	"paracentral lobule, anterior part"	2.000	-20.900	66.000	Z_restOfBrain
br2_H0351.2002	5139	275-207	16	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-6.800	-21.800	43.700	Z_restOfBrain
br2_H0351.2002	5181	275-207	22	CX	4116	"angular gyrus, Right, superior bank of gyrus"	"angular gyrus, superior bank of gyrus"	angular gyrus	32.000	-72.600	42.500	Z_restOfBrain
br2_H0351.2002	5178	275-207	16	CX	4020	"precentral gyrus, Right, bank of the central sulcus"	"precentral gyrus, bank of the central sulcus"	precentral gyrus	11.000	-24.000	67.500	Z_restOfBrain
br2_H0351.2002	5217	275-207	14	CX	4271	"Long Insular Gyri, Right"	Long Insular Gyri	Long Insular Gyri	36.100	-18.100	2.100	Z_restOfBrain
br2_H0351.2002	5233	275-207	14	CX	4289	"Putamen, Right"	Putamen	Putamen	30.400	-17.000	5.600	Z_restOfBrain
br2_H0351.2002	5265	275-207	22	CX	4207	"inferior occipital gyrus, Left, superior bank of gyrus"	"inferior occipital gyrus, superior bank of gyrus"	inferior occipital gyrus	-48.300	-85.000	8.000	Z_restOfBrain
